"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open","Gap","Average Volume","Relative Volume","Volume","Prev Close","Open","High","Low","Price","Change"
1,"HOVR","New Horizon Aircraft Ltd","Industrials","Aerospace & Defense","Canada",10.98,1.05,12.17,8.51,69.93%,54.29%,0.00%,12.32%,,1.94%,0.17,0.17,0.00%,0.00%,-3.70%,-5.60%,2.27%,2.27%,2.27%,2.27%,2.27%,2.27%,-9.23%,-19.18%,-74.18%,-69.62%,-94.34%,-92.91%,0.12,30.03%,18.41%,5.83%,-32.71%,-87.25%,1.29%,8.27%,950.04,22.64,1075474,0.54,0.58,0.63,0.58,0.59,9.67%
2,"NMHI","Nature's Miracle Holding Inc.","Industrials","Specialty Industrial Machinery","USA",19.57,3.17,22.27,9.88,44.36%,62.65%,0.00%,0.61%,6.94%,0.92%,1.11,0.09,0.96%,-0.26%,1.16%,0.04%,-2.57%,-3.95%,-3.95%,-3.95%,-3.95%,-3.95%,64.17%,20.42%,-19.43%,-93.27%,-92.83%,-93.28%,0.08,9.46%,8.83%,56.53%,20.53%,-87.07%,-6.12%,125.09%,81.94,2279.89,9340767,0.35,0.79,0.80,0.72,0.74,111.31%
3,"SOAR","Volato Group Inc","Industrials","Airports & Air Services","USA",28.96,,28.04,14.36,51.21%,51.36%,0.12%,7.74%,6.23%,2.49%,0.79,0.36,3.96%,6.61%,3.15%,0.98%,-1.89%,10.43%,10.43%,10.43%,10.43%,10.43%,60.76%,102.66%,-48.09%,-50.32%,-90.62%,-74.01%,0.12,25.86%,14.32%,79.37%,10.15%,-78.30%,13.23%,81.31%,452.58,422.02,9550039,0.48,0.87,1.07,0.87,0.98,105.29%
4,"WRNT","Warrantee Inc ADR","Technology","Software - Application","Japan",19.74,,22.40,,,,,0.68%,,,0.83,0.10,-1.37%,-1.00%,-6.13%,-4.40%,2.55%,-4.18%,-4.18%,-4.18%,-4.18%,-4.18%,184.29%,167.06%,193.77%,167.14%,,167.22%,0.08,9.78%,9.10%,184.49%,184.44%,124.04%,-9.83%,235.88%,123.25,3323.65,20482718,0.29,0.98,1.04,0.83,0.88,202.85%
