"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","Change from Open","Gap","Average Volume","Relative Volume","Volume","Prev Close","Open","High","Low","Price","Change"
1,"AAGR","African Agriculture Holdings Inc","Consumer Defensive","Farm Products","USA",10.17,,57.87,15.65,27.04%,72.96%,0.00%,3.39%,2.17%,3.92%,0.42,0.61,-4.25%,-2.06%,5.21%,-7.53%,6.61%,3.96%,3.96%,6.16%,6.16%,6.16%,-5.03%,-31.71%,-45.09%,-78.31%,-97.61%,-85.94%,0.03,8.24%,12.84%,-11.90%,-40.91%,-91.78%,6.16%,2.16%,1453.22,12.56,912822,0.16,0.17,0.21,0.16,0.18,8.46%
2,"ATPC","Agape ATP Corp","Consumer Defensive","Packaged Foods","Malaysia",13.05,,77.10,57.36,74.40%,25.48%,0.00%,0.25%,,0.11%,0.25,0.06,4.37%,8.86%,-5.78%,-24.62%,-0.24%,11.58%,11.58%,11.58%,11.58%,11.58%,-14.77%,-22.56%,-32.02%,-64.67%,,-73.46%,0.03,15.15%,8.56%,-15.34%,-26.06%,-77.67%,13.83%,4.20%,253.80,224.10,2843885,0.14,0.15,0.26,0.15,0.17,18.60%
3,"HOVR","New Horizon Aircraft Ltd","Industrials","Aerospace & Defense","Canada",12.65,1.21,12.17,8.51,69.93%,54.29%,0.00%,12.32%,,1.94%,0.17,0.17,0.38%,1.92%,8.54%,8.54%,8.21%,10.66%,11.71%,17.87%,17.87%,17.87%,4.62%,-6.85%,-70.24%,-64.99%,-93.48%,-91.83%,0.13,30.03%,18.41%,21.97%,-22.44%,-85.31%,16.74%,8.27%,950.04,25.36,1204748,0.54,0.58,0.70,0.58,0.68,26.39%
4,"NMHI","Nature's Miracle Holding Inc.","Industrials","Specialty Industrial Machinery","USA",17.14,2.78,22.27,9.88,44.36%,62.65%,0.00%,0.61%,6.94%,0.92%,1.11,0.09,-0.66%,-0.35%,3.40%,-0.66%,-2.40%,-10.43%,-12.64%,-15.88%,-15.88%,-15.88%,43.77%,5.45%,-29.44%,-94.11%,-93.72%,-94.11%,0.08,9.46%,8.83%,37.08%,5.55%,-88.68%,-17.78%,125.09%,81.94,2615.94,10717572,0.35,0.79,0.83,0.63,0.65,85.06%
5,"SOAR","Volato Group Inc","Industrials","Airports & Air Services","USA",27.97,,28.04,14.36,51.21%,51.36%,0.12%,7.74%,6.23%,2.49%,0.79,0.36,5.28%,5.28%,5.28%,9.97%,12.05%,7.67%,-3.12%,6.65%,6.65%,6.65%,55.25%,95.72%,-49.87%,-52.03%,-90.94%,-74.90%,0.12,25.86%,14.32%,73.23%,6.38%,-79.04%,9.35%,81.31%,452.58,463.48,10488119,0.48,0.87,1.07,0.82,0.95,98.26%
6,"WBUY","Webuy Global Ltd","Consumer Cyclical","Internet Retail","Singapore",12.90,,30.99,17.05,55.02%,76.90%,0.00%,0.05%,,5.47%,0.54,0.93,-0.06%,-0.06%,2.82%,-15.34%,-23.36%,4.11%,4.11%,4.11%,4.11%,4.11%,0.81%,-2.13%,-48.10%,-55.73%,,-65.71%,0.03,7.27%,6.51%,3.45%,-45.69%,-85.99%,4.11%,4.41%,1715.54,80.35,6892290,0.16,0.17,0.32,0.17,0.17,8.70%
7,"WRNT","Warrantee Inc ADR","Technology","Software - Application","Japan",17.34,,22.40,,,,,0.68%,,,0.83,0.10,0.09%,-2.09%,-1.16%,5.31%,1.00%,-7.34%,-14.48%,-15.84%,-15.84%,-15.84%,149.68%,134.55%,158.00%,134.62%,,134.69%,0.08,9.78%,9.10%,149.85%,149.81%,96.76%,-20.81%,235.88%,123.25,4047.19,24941663,0.29,0.98,1.04,0.69,0.77,165.98%
